ticker,n_total,n_2009,n_2010,n_2011,n_2012,n_2013,n_2014,n_2015,n_2016,n_2017,n_2018,n_2019,n_2020,n_2021,n_2022,n_2023,price_start,price_end,n_price_rows,max_gap_days,median_dollar_vol,liquidity_year,close_liquidity_mean,error,selection_news,tier,composite_score
THO,841,0,2,2,7,21,19,33,95,143,91,70,64,71,124,99,1984-01-10,2023-12-28,3773.0,5.0,62507657.86743164,2017.0,111.91302815471512,,234,MEDIUM,8.56588187211654
BRKR,1231,2,16,40,58,49,62,129,133,106,120,230,88,37,77,84,2000-08-04,2023-12-28,3773.0,5.0,13909538.567733765,2017.0,27.712470164811943,,226,MEDIUM,8.560867507434143
VFH,741,4,8,8,14,31,20,52,39,63,140,139,34,14,86,89,2004-01-30,2023-12-28,3773.0,5.0,41871630.60760498,2017.0,63.05310771379813,,203,WEAK,8.552585406849557
GEL,991,1,11,34,82,51,36,109,140,125,109,113,97,27,18,38,1996-11-27,2023-12-28,3773.0,5.0,13150039.682006836,2017.0,29.32669314350265,,234,MEDIUM,8.542406731942066
NAK,538,0,11,20,16,6,3,8,42,238,85,53,32,17,7,0,2001-06-29,2023-12-28,3773.0,5.0,5582389.081072806,2017.0,1.8036254943604488,,323,MEDIUM,8.541943092747749
EXTR,622,0,1,21,28,31,55,84,40,105,120,94,36,0,0,7,1999-04-09,2023-12-28,3773.0,5.0,11660166.17488861,2017.0,9.379721143806123,,225,MEDIUM,8.540851040615983
KYN,634,1,10,14,18,11,26,75,78,53,174,107,45,6,6,10,2004-09-28,2023-12-28,3773.0,5.0,7392528.314208984,2017.0,18.575577648512397,,227,MEDIUM,8.533036596525193
KALU,664,0,84,24,34,33,31,51,68,68,148,93,23,0,0,7,2006-07-07,2023-12-28,3773.0,5.0,11265804.217529295,2017.0,89.74362556487915,,216,MEDIUM,8.531351998162114
LZB,876,1,18,51,55,89,80,73,101,73,143,145,40,0,0,7,1973-02-21,2023-12-28,3773.0,5.0,10752614.735794067,2017.0,28.610956116026617,,216,MEDIUM,8.52814866325626
TKR,1076,0,15,69,90,91,94,60,62,58,145,160,58,39,56,79,1973-02-21,2023-12-28,3773.0,5.0,32727241.12472534,2017.0,46.136653429008575,,203,WEAK,8.525357222909117
CSGP,1016,0,2,24,39,51,44,82,65,89,114,132,111,47,84,132,1998-07-01,2023-12-28,3773.0,5.0,42949795.20263672,2017.0,254.43330620389537,,203,WEAK,8.52142918299384
AEM,1479,17,68,68,93,111,119,78,115,90,109,120,129,79,105,178,1973-02-21,2023-12-28,3773.0,5.0,64304277.799987786,2017.0,45.836015906466905,,199,WEAK,8.517558092059115
WY,950,0,2,7,45,46,50,57,87,116,92,58,51,81,161,97,1973-05-03,2023-12-28,3773.0,5.0,99318244.28100586,2017.0,33.606533749644974,,208,MEDIUM,8.51309226727594
FXI,1814,17,57,58,105,123,96,75,73,73,100,51,844,47,42,53,2004-10-08,2023-12-28,3773.0,5.0,531935255.79299927,2017.0,41.487011958878355,,173,WEAK,8.512324818562899
XHB,1099,2,30,4,85,117,171,124,98,141,88,21,17,33,66,102,2006-02-06,2023-12-28,3773.0,5.0,51030558.94203186,2017.0,38.47442228765602,,229,MEDIUM,8.508115963577271
HRTX,642,0,0,0,0,0,16,90,53,70,144,161,47,22,18,21,1987-08-26,2023-12-28,3773.0,5.0,9832489.863109589,2017.0,15.084422324283189,,214,MEDIUM,8.506606382409704
CWT,1101,0,6,20,35,74,46,101,149,79,143,163,64,32,93,96,1973-02-21,2023-12-28,3773.0,5.0,5320739.809417724,2017.0,37.82051791612845,,222,MEDIUM,8.506021021297135
LRCX,727,0,0,0,17,61,41,75,64,57,118,159,128,0,0,7,1984-05-04,2023-12-28,3773.0,5.0,302105319.74487305,2017.0,155.88693243383887,,175,WEAK,8.505376672943203
DAR,1017,0,18,55,35,57,29,96,78,84,125,100,114,65,84,77,1994-09-09,2023-12-28,3773.0,5.0,16087776.452636719,2017.0,15.715139438431576,,209,MEDIUM,8.49890673977677
GGB,970,0,47,61,46,69,53,84,83,74,128,100,64,29,77,55,1999-03-10,2023-12-28,3773.0,5.0,25040667.46635437,2017.0,3.463266933106806,,202,WEAK,8.498285641317786
DIOD,999,4,24,52,33,98,59,81,42,61,160,189,57,29,68,42,1973-02-21,2023-12-28,3773.0,5.0,5747493.179512024,2017.0,26.897689264609046,,221,MEDIUM,8.496867250420822
TDC,1434,4,38,89,200,126,90,106,107,81,117,143,76,73,95,89,2007-10-01,2023-12-28,3773.0,5.0,41027818.22090149,2017.0,31.580039879240363,,198,WEAK,8.496659932627821
TTC,1011,2,14,39,75,47,69,86,93,90,113,127,66,45,75,70,1980-03-17,2023-12-28,3773.0,5.0,32642721.5423584,2017.0,64.22597611567889,,203,WEAK,8.49438547371313
FTK,832,8,9,45,48,30,76,174,79,78,140,87,37,14,4,3,2005-07-27,2023-12-28,3773.0,5.0,6317765.781402588,2017.0,8.299880481811158,,218,MEDIUM,8.493596520864413
CCK,1310,1,38,72,85,91,184,106,89,55,141,136,81,60,93,78,1980-03-17,2023-12-28,3773.0,5.0,41557636.05422973,2017.0,57.09828678450261,,196,WEAK,8.492233070044215
LAMR,800,2,16,47,82,49,57,53,64,51,147,160,65,0,0,7,1996-08-02,2023-12-28,3773.0,5.0,39320816.621398926,2017.0,71.83904363624603,,198,WEAK,8.491758638805894
MMS,964,0,17,20,38,50,54,77,73,90,117,131,66,39,46,146,1997-06-13,2023-12-28,3773.0,5.0,20113644.60296631,2017.0,62.38569720142866,,207,WEAK,8.486812532147201
PNM,1095,3,17,47,52,72,48,118,76,102,109,156,93,37,71,94,1973-02-21,2023-12-28,3773.0,5.0,21639059.078979492,2017.0,39.260796809101485,,211,MEDIUM,8.484892534431745
FICO,1317,0,10,23,46,39,75,178,71,81,123,180,116,82,130,163,1987-07-22,2023-12-28,3773.0,5.0,18527374.969482422,2017.0,138.0355774472909,,204,WEAK,8.477203967466544
BGS,937,0,0,0,7,69,57,114,139,132,93,47,39,61,96,83,2007-05-23,2023-12-28,3773.0,5.0,27160649.009704586,2017.0,37.55836656274074,,225,MEDIUM,8.475257375039877
TECL,473,0,0,0,0,0,0,26,68,54,157,87,11,26,18,26,2008-12-30,2023-12-28,3773.0,5.0,9586375.0,2017.0,80.9350995979461,,211,MEDIUM,8.462592508388779
WST,1079,0,6,21,46,39,42,64,87,76,121,163,149,41,92,132,1980-03-17,2023-12-28,3773.0,5.0,26610359.40933227,2017.0,91.06119513036721,,197,WEAK,8.460933903726602
AMWD,817,0,6,22,22,36,39,61,71,96,119,117,46,21,20,141,1986-07-18,2023-12-28,3773.0,5.0,8051079.71496582,2017.0,92.4353785723804,,215,MEDIUM,8.456018057369613
FBT,937,0,36,9,65,37,92,141,131,117,112,68,32,17,35,45,2006-06-23,2023-12-28,3773.0,5.0,5032032.012939453,2017.0,112.46027860603485,,229,MEDIUM,8.45307881001603
LII,833,0,19,36,67,62,57,90,97,50,138,169,41,0,0,7,1999-07-29,2023-12-28,3773.0,5.0,51761137.6159668,2017.0,175.83717127340248,,188,WEAK,8.443187512047038
EGHT,978,0,6,29,37,38,97,67,100,71,135,162,98,43,49,46,1997-07-02,2023-12-28,3773.0,5.0,8803200.256347658,2017.0,14.187490030113919,,206,WEAK,8.439916061515314
WDFC,1110,2,16,43,66,72,100,107,94,71,140,197,58,41,50,53,1973-05-03,2023-12-28,3773.0,5.0,5793374.919891357,2017.0,109.4710360827199,,211,MEDIUM,8.43967927686587
CVGW,850,0,14,21,41,33,69,103,110,117,104,86,56,25,34,37,2002-07-22,2023-12-28,3773.0,5.0,9253134.880447388,2017.0,67.41382471213778,,221,MEDIUM,8.432560440951743
CRS,1140,2,10,38,35,44,51,59,89,101,109,109,69,25,45,354,1973-02-21,2023-12-28,3773.0,5.0,12295385.516738892,2017.0,41.4466932076382,,210,MEDIUM,8.430915202517049
SWBI,549,0,0,0,0,0,0,0,0,136,89,50,67,109,67,31,1999-08-17,2023-12-28,3773.0,5.0,21312449.993679047,2017.0,14.342751993126129,,225,MEDIUM,8.425526808711105
ERF,1225,0,16,25,55,176,54,132,114,80,126,156,87,58,88,58,2000-11-17,2023-12-28,3773.0,5.0,8216801.967144012,2017.0,8.67617530176839,,206,WEAK,8.424352227831546
TER,757,0,2,11,13,28,27,46,50,105,91,40,67,77,90,110,1973-02-21,2023-12-28,3773.0,5.0,71070791.0697937,2017.0,34.541792842971375,,196,WEAK,8.423846354001874
WWD,1039,0,0,15,55,37,61,95,58,64,129,181,85,32,44,183,1994-04-04,2023-12-28,3773.0,5.0,17470670.39260864,2017.0,71.47944230767361,,193,WEAK,8.403189999453502
OSUR,1067,2,7,7,87,27,167,153,142,161,84,81,100,16,12,21,1986-11-17,2023-12-28,3773.0,5.0,10856664.07585144,2017.0,15.76498005019716,,245,MEDIUM,8.3935887041477
CPT,1137,2,22,40,57,51,59,142,86,97,95,147,80,49,107,103,1993-07-22,2023-12-28,3773.0,5.0,48211214.87121581,2017.0,87.1242628971419,,192,WEAK,8.393461545878889
VOX,640,0,6,5,35,28,59,58,76,96,111,64,26,20,24,32,2004-09-29,2023-12-28,3773.0,5.0,8570210.342407227,2017.0,93.86083665217062,,207,WEAK,8.392452656773333
BAP,765,1,15,30,29,23,43,50,69,84,102,101,54,34,46,84,1995-10-25,2023-12-28,3773.0,5.0,46198049.33166504,2017.0,183.8458569895224,,186,WEAK,8.388979344129833
HLF,1102,0,4,9,23,164,154,93,137,127,81,41,45,73,65,86,2004-12-16,2023-12-28,3773.0,5.0,56443430.448913574,2017.0,32.71033865332129,,208,MEDIUM,8.383057059403384
IAG,1110,6,25,52,63,108,37,58,130,162,76,141,96,56,41,59,2003-07-15,2023-12-28,3773.0,5.0,28304429.298877716,2017.0,5.07171313791161,,238,MEDIUM,8.381051402786248
ACLS,1076,3,11,14,9,20,32,56,28,105,105,97,59,33,268,236,2000-07-11,2023-12-28,3773.0,5.0,8442299.849510197,2017.0,22.64637445928566,,210,MEDIUM,8.380450795798707
NGD,917,0,27,42,31,33,26,91,138,66,125,189,59,43,13,34,2004-11-18,2023-12-28,3773.0,5.0,16055485.722446442,2017.0,3.260796817650358,,191,WEAK,8.379752906386884
RGA,799,0,6,34,70,58,58,92,52,74,109,102,48,0,0,96,2008-09-12,2023-12-28,3773.0,5.0,39698014.12811279,2017.0,134.99474118905238,,183,WEAK,8.378978178952117
ONB,861,0,9,29,30,41,83,73,97,78,116,90,54,36,56,69,1984-06-20,2023-12-28,3773.0,5.0,12769419.402313232,2017.0,17.32633467214516,,194,WEAK,8.368132091288903
ALE,1148,1,2,35,31,190,123,112,87,123,91,135,48,29,55,86,1973-05-03,2023-12-28,3773.0,5.0,14801035.175323486,2017.0,72.31127482866385,,214,MEDIUM,8.365987778000942
TYL,1011,2,16,36,61,21,46,116,83,66,117,132,86,46,83,100,1980-03-17,2023-12-28,3773.0,5.0,28640351.171875,2017.0,166.97195221798353,,183,WEAK,8.364426601909768
ABEV,644,0,0,0,0,4,32,77,71,74,99,120,37,43,42,45,1997-03-05,2023-12-28,3773.0,5.0,100028412.96358109,2017.0,5.948366533712562,,173,WEAK,8.363938918437462
FAZ,815,1,21,74,52,16,3,88,192,78,109,83,13,13,28,44,2008-11-19,2023-12-28,3773.0,5.0,22229099.923217773,2017.0,674.5992029197663,,187,WEAK,8.354588667640007
LNT,898,0,10,52,80,136,42,105,84,48,130,142,62,0,0,7,1973-02-21,2023-12-28,3774.0,4.0,45754315.62194825,2017.0,41.015338654537125,,178,WEAK,8.353193884996648
TECH,842,1,11,13,17,22,43,45,64,54,133,135,105,58,68,73,1989-02-09,2023-12-28,3773.0,5.0,17349489.082336426,2017.0,114.63306779595486,,187,WEAK,8.349363730559798
GPI,843,3,16,32,92,62,50,82,66,56,131,182,64,0,0,7,1997-10-30,2023-12-28,3773.0,5.0,15499615.52734375,2017.0,69.97402391775671,,187,WEAK,8.342391741603201
EXAS,935,0,2,2,1,5,28,43,59,125,78,93,65,70,133,231,2001-02-01,2023-12-28,3773.0,5.0,59180368.98078921,2017.0,36.1470916223716,,203,WEAK,8.34202433966166
TECK,741,0,0,0,0,0,0,0,10,144,69,61,41,56,169,191,2002-07-18,2023-12-28,3773.0,5.0,91827938.15345764,2017.0,21.50645417901149,,213,MEDIUM,8.329457079870124
ABM,793,0,2,0,21,40,31,42,51,72,117,76,64,52,108,117,1980-03-17,2023-12-28,3773.0,5.0,11377455.202102661,2017.0,41.93159364799104,,189,WEAK,8.327123371875672
OSIS,1028,11,44,72,82,64,42,57,111,85,107,181,39,29,28,76,1997-10-02,2023-12-28,3773.0,5.0,11815044.898986816,2017.0,78.84346614700864,,192,WEAK,8.323791950522438
EGP,959,0,12,25,43,53,48,76,86,64,120,115,64,32,72,149,1973-02-21,2023-12-28,3773.0,5.0,15258750.0,2017.0,82.71342632400088,,184,WEAK,8.31968797206076
FXO,702,0,2,4,8,35,34,95,173,90,111,81,13,7,25,24,2007-05-10,2023-12-28,3773.0,5.0,5283732.8285217285,2017.0,28.83163338923359,,201,WEAK,8.318516794440722
SPTN,841,0,15,19,35,57,50,54,82,75,121,103,70,27,88,45,2000-08-02,2023-12-28,3773.0,5.0,5317109.8709106445,2017.0,30.01366527147027,,196,WEAK,8.314522841779853
BMA,854,0,17,24,55,52,65,83,68,59,124,165,63,14,19,46,2006-03-27,2023-12-28,3773.0,5.0,14211581.802368164,2017.0,95.47131466200628,,183,WEAK,8.306014502257923
EIX,996,0,1,4,26,63,72,86,81,77,89,90,55,77,112,163,1973-05-03,2023-12-28,3773.0,5.0,128944937.54806519,2017.0,77.8480079164543,,166,WEAK,8.300244942906884
KBH,1530,16,112,141,150,118,104,103,95,91,89,317,187,0,0,7,1986-08-01,2023-12-28,3773.0,5.0,47018985.276031494,2017.0,22.49585657765666,,180,WEAK,8.295158609317566
ENLC,1069,0,0,0,0,0,38,85,115,59,132,255,142,34,135,74,2004-01-13,2023-12-28,3773.0,5.0,6135900.129318237,2017.0,17.63725102945153,,191,WEAK,8.295097065777867
RES,803,1,20,62,44,20,32,55,57,78,99,179,44,0,21,91,1984-06-11,2023-12-28,3773.0,5.0,32846336.77635193,2017.0,21.030876532018898,,177,WEAK,8.293191500507445
HST,909,0,4,7,53,66,64,58,69,63,96,42,46,39,167,135,1980-03-17,2023-12-28,3773.0,5.0,121124308.46710205,2017.0,18.603864517819833,,159,WEAK,8.27079878229442
FCFS,796,1,13,70,52,53,17,41,78,58,123,92,39,32,35,92,1991-06-10,2023-12-28,3773.0,5.0,11287614.620208738,2017.0,55.35617525928999,,181,WEAK,8.269570722236322
RUSHA,607,0,1,7,13,24,37,26,78,84,106,87,35,16,35,58,2003-10-07,2023-12-28,3773.0,5.0,7453421.93069458,2017.0,39.66386442450413,,190,WEAK,8.268625604086772
AGI,766,0,3,0,0,9,39,54,130,139,77,52,58,39,20,146,2003-05-02,2023-12-28,3773.0,5.0,15724800.0,2017.0,7.237450200722987,,216,MEDIUM,8.266847064087038
FUL,992,1,20,53,93,72,77,84,82,66,113,139,53,38,43,58,1973-02-21,2023-12-28,3773.0,5.0,13347250.0,2017.0,52.368406516147324,,179,WEAK,8.26362311710498
HIMX,672,1,0,1,1,24,78,58,104,97,85,23,43,72,57,28,2006-03-31,2023-12-28,3773.0,5.0,35695846.9444275,2017.0,8.593705150710633,,182,WEAK,8.257354573746596
TSEM,829,4,23,22,23,30,52,118,67,72,107,100,56,26,55,74,1994-10-26,2023-12-28,3773.0,5.0,14003962.150764467,2017.0,26.512270893233705,,179,WEAK,8.256611133359282
ROCK,1199,1,6,14,19,130,145,157,199,94,99,133,58,20,52,72,1993-11-05,2023-12-28,3773.0,5.0,7102200.0,2017.0,34.78681271009711,,193,WEAK,8.252387211387491
FFBC,589,3,13,17,24,15,28,42,39,82,107,74,36,24,43,42,1983-12-21,2023-12-28,3773.0,5.0,6235032.066345215,2017.0,26.836294820109213,,189,WEAK,8.250519269295967
BANC,708,0,0,10,13,60,58,43,101,125,79,71,40,24,30,54,2002-08-23,2023-12-28,3773.0,5.0,17189645.322227478,2017.0,20.089840615413102,,204,WEAK,8.247220971326605
PUK,918,2,71,15,38,59,87,156,88,74,107,101,61,18,20,21,2000-06-29,2023-12-28,3773.0,5.0,10287262.770462036,2017.0,45.33553774708296,,181,WEAK,8.243335250548986
CCOI,971,1,7,15,58,27,63,158,92,77,102,126,85,22,54,84,2002-02-05,2023-12-28,3773.0,5.0,12993889.567565916,2017.0,43.763267045951935,,179,WEAK,8.23583123586728
AVA,751,0,6,35,44,45,51,107,100,67,108,131,50,0,0,7,1973-02-21,2023-12-28,3773.0,5.0,14120115.563964846,2017.0,45.72075704749362,,175,WEAK,8.231069385046853
RIG,1915,10,265,236,188,195,181,157,129,87,78,149,123,0,0,117,1993-05-28,2023-12-28,3773.0,5.0,126489557.9173088,2017.0,10.722948205423545,,165,WEAK,8.228527194648692
CUK,1725,1,13,13,44,128,105,206,163,103,85,127,436,168,74,59,2000-10-23,2023-12-28,3773.0,5.0,16169076.219177246,2017.0,62.684780941541455,,188,WEAK,8.218279787475552
VGT,868,2,10,9,21,38,40,52,60,101,77,32,89,44,128,165,2004-01-30,2023-12-28,3773.0,5.0,55155871.27227782,2017.0,145.55944216298866,,178,WEAK,8.217513583198057
CNSL,660,0,12,11,33,40,44,57,90,95,92,133,28,9,4,12,2005-07-22,2023-12-28,3773.0,5.0,9744864.037322998,2017.0,20.27936253034736,,187,WEAK,8.21252874571023
TV,1079,48,32,39,52,79,117,133,119,116,74,114,77,15,40,24,1993-12-14,2023-12-28,3773.0,5.0,35810381.063079834,2017.0,23.733784846575613,,190,WEAK,8.209376869419682
DLX,617,0,12,11,30,34,28,70,56,65,105,101,35,25,24,21,1980-03-17,2023-12-28,3773.0,5.0,18003173.139953613,2017.0,71.17924295858558,,170,WEAK,8.20933627676504
AXS,903,1,26,69,87,104,46,206,55,54,110,99,39,0,0,7,2003-07-01,2023-12-28,3773.0,5.0,29662795.694732666,2017.0,61.78988051699452,,164,WEAK,8.207639210034252
IAC,511,0,0,0,0,0,0,0,23,53,103,62,78,80,46,66,1993-01-19,2023-12-28,3773.0,5.0,67177278.05328369,2017.0,28.7097526337521,,156,WEAK,8.204327402972487
NVG,441,0,0,0,1,4,3,31,89,58,122,100,11,17,2,3,2002-09-12,2023-12-28,3773.0,5.0,5344988.111114501,2017.0,15.081035876179122,,180,WEAK,8.196542426033746
POR,901,3,16,31,52,60,32,55,81,45,121,136,96,40,55,78,2006-03-31,2023-12-28,3773.0,5.0,23594704.537582397,2017.0,45.882270858582274,,166,WEAK,8.192904651638234
FR,904,2,13,61,56,33,60,89,66,68,99,107,71,44,49,86,1994-06-24,2023-12-28,3773.0,5.0,21179218.418884274,2017.0,29.274780919352377,,167,WEAK,8.187405424128185
BOH,964,0,15,51,55,61,54,76,94,57,112,138,52,30,70,99,1980-03-17,2023-12-28,3773.0,5.0,14046559.841156006,2017.0,82.49482070497308,,169,WEAK,8.187123318727838
THG,875,1,10,28,20,69,33,57,75,63,104,116,66,74,79,80,1995-10-11,2023-12-28,3773.0,5.0,18320640.380859375,2017.0,93.23143427875412,,167,WEAK,8.185990021828319
GATX,549,0,0,0,0,0,0,0,13,40,131,30,15,25,173,122,1973-02-21,2023-12-28,3773.0,5.0,16615531.914520264,2017.0,60.60569720629202,,171,WEAK,8.183690805727656
XRAY,695,0,1,4,16,17,32,59,49,69,86,54,44,59,85,120,1987-08-12,2023-12-28,3773.0,5.0,88577759.73434447,2017.0,61.60840627966649,,155,WEAK,8.179620678103792
LPL,584,6,16,18,38,40,38,100,74,83,97,62,5,0,0,7,2004-07-22,2023-12-28,3773.0,5.0,7832583.1612586975,2017.0,13.732709158939194,,180,WEAK,8.179156881018976
PNFP,793,1,7,17,37,48,43,92,68,69,97,112,58,29,45,70,2000-08-22,2023-12-28,3773.0,5.0,21078479.479980465,2017.0,65.07155387240103,,166,WEAK,8.173982955564348
HE,1049,8,26,28,54,43,102,85,134,67,102,89,56,46,72,137,1973-02-21,2023-12-28,3773.0,5.0,13745676.683807373,2017.0,33.933665378160214,,169,WEAK,8.172116065722117
PBH,863,0,10,22,83,52,83,68,97,60,104,101,48,23,56,56,2005-02-10,2023-12-28,3773.0,5.0,20334688.220214844,2017.0,51.33183271856422,,164,WEAK,8.171044785846263
LECO,771,1,21,41,80,77,59,65,71,63,98,134,47,0,0,14,1994-04-07,2023-12-28,3773.0,5.0,29475419.158935547,2017.0,88.65159357686441,,161,WEAK,8.168453389764583
LXP,677,1,12,20,43,27,18,96,130,66,105,119,33,0,0,7,1993-10-22,2023-12-28,3773.0,5.0,9752076.267910004,2017.0,10.228645415895013,,171,WEAK,8.163604821628281
PDS,780,1,9,31,29,22,57,93,91,74,99,129,50,10,47,38,1996-11-15,2023-12-28,3773.0,5.0,9769710.135030746,2017.0,3.6815537902938416,,173,WEAK,8.161890578455495
KRG,485,2,5,12,20,20,27,40,50,52,113,117,20,0,0,7,2004-08-12,2023-12-28,3773.0,5.0,13209175.100326538,2017.0,20.45756976063033,,165,WEAK,8.145519544612277
ASTE,1105,0,16,38,46,79,54,202,133,46,126,155,36,30,37,107,1986-06-18,2023-12-28,3773.0,5.0,7511324.047088623,2017.0,57.38629484746561,,172,WEAK,8.144404186982376
AWR,793,1,9,24,81,70,64,79,78,47,127,148,58,0,0,7,1973-02-21,2023-12-28,3773.0,5.0,5972778.018951416,2017.0,48.481752965554776,,174,WEAK,8.142866044232036
AXDX,373,0,0,0,0,2,6,30,36,129,76,55,32,0,0,7,1994-04-07,2023-12-28,3773.0,5.0,6665469.771957397,2017.0,24.495936283552314,,205,WEAK,8.142338799727302
LFUS,481,0,4,16,25,28,28,30,59,62,99,102,21,0,0,7,1992-09-22,2023-12-28,3773.0,5.0,19894835.942077637,2017.0,175.36103528999237,,161,WEAK,8.136485621622544
LOPE,930,2,40,56,123,134,109,63,51,71,93,110,71,0,0,7,2008-11-20,2023-12-28,3773.0,5.0,18696467.85964966,2017.0,77.37537864289911,,164,WEAK,8.135979755235544
FMX,853,0,15,32,82,97,34,70,74,73,87,68,42,16,75,88,1998-05-11,2023-12-28,3773.0,5.0,33948960.40344238,2017.0,91.40055768138384,,160,WEAK,8.135534657021791
TTMI,724,1,6,35,34,36,44,58,83,72,92,94,44,24,52,49,2000-09-25,2023-12-28,3773.0,5.0,18013828.374481197,2017.0,16.004342664285485,,164,WEAK,8.128950417870742
VIV,1433,3,28,35,46,90,71,108,67,66,95,93,163,232,172,164,1998-11-16,2023-12-28,3773.0,5.0,18868460.982322697,2017.0,14.911912370962925,,161,WEAK,8.121841796785677
HIW,1131,0,13,38,61,163,85,121,90,60,97,127,101,21,86,68,1994-06-08,2023-12-28,3773.0,5.0,24380740.42892456,2017.0,51.15318729962961,,157,WEAK,8.117813788907984
ODFL,784,0,0,2,7,10,21,17,17,40,113,54,41,64,169,229,1991-10-24,2023-12-28,3774.0,5.0,42026252.056884766,2017.0,66.15274915657196,,153,WEAK,8.117688613930026
ATSG,860,0,10,23,38,38,41,51,112,67,101,107,69,27,86,90,2003-07-23,2023-12-28,3773.0,5.0,7057826.199340819,2017.0,21.118924300509146,,168,WEAK,8.10446085778234
GTLS,787,0,8,35,54,74,56,74,37,34,141,209,58,0,0,7,2006-07-26,2023-12-28,3773.0,5.0,7134995.807647705,2017.0,37.9174103451915,,175,WEAK,8.104179832799913
HTH,888,0,9,13,39,168,52,69,44,75,95,134,57,42,41,50,2004-02-19,2023-12-28,3773.0,5.0,7452075.729370117,2017.0,26.01155378334076,,170,WEAK,8.104170313536478
EXPO,655,0,6,3,8,24,23,40,63,73,98,116,76,27,44,54,1990-08-17,2023-12-28,3773.0,5.0,5677319.8806762695,2017.0,32.200259037701734,,171,WEAK,8.097981069663097
VMI,1105,2,14,59,81,111,87,89,82,49,108,113,55,30,113,112,1973-02-21,2023-12-28,3773.0,5.0,16553535.67199707,2017.0,152.85458179489075,,157,WEAK,8.091137538750944
LNN,1286,1,24,65,62,165,131,163,102,67,101,151,63,38,79,74,1988-10-13,2023-12-28,3773.0,5.0,5883332.0388793945,2017.0,86.11533845088397,,168,WEAK,8.088651337762421
ROG,1199,1,7,36,33,35,56,40,73,86,84,124,233,193,156,42,1980-03-17,2023-12-28,3773.0,5.0,11573838.031768799,2017.0,113.21011969577744,,170,WEAK,8.088300795898641
CIG,801,2,29,45,84,55,104,62,96,82,87,68,40,13,19,15,1996-11-18,2023-12-28,3773.0,5.0,10132395.070791245,2017.0,2.6366533772403975,,169,WEAK,8.087899541369248
PNW,762,1,1,1,13,20,33,35,50,94,70,87,40,61,119,137,1973-02-21,2023-12-28,3773.0,5.0,54431977.587890625,2017.0,85.51988046957678,,164,WEAK,8.086789145464348
CIB,673,4,25,32,39,25,31,71,72,54,104,70,40,16,62,28,1995-07-26,2023-12-28,3773.0,5.0,12528559.858322144,2017.0,41.539282825363586,,158,WEAK,8.0772071732291
EDU,793,0,0,4,12,37,44,71,70,85,70,47,51,161,70,71,2006-09-15,2023-12-28,3773.0,5.0,84742290.59143066,2017.0,72.49625522871891,,155,WEAK,8.075473564936262
FULT,764,2,17,20,40,33,42,77,59,52,104,107,36,30,76,69,1985-09-03,2023-12-28,3773.0,5.0,14800639.69726563,2017.0,18.266693221620354,,156,WEAK,8.073162404215125
AEG,909,3,21,40,29,91,72,65,96,64,98,106,94,26,48,56,1985-06-28,2023-12-28,3773.0,5.0,8755058.942317963,2017.0,5.544262937340603,,162,WEAK,8.070765299934715
L,920,64,28,59,126,77,98,106,64,49,98,98,46,0,0,7,1980-03-17,2023-12-28,3773.0,5.0,39107136.250305176,2017.0,47.65043833151282,,147,WEAK,8.069582555741333
BHLB,627,0,8,16,34,26,36,50,80,57,106,69,56,22,35,32,2000-06-28,2023-12-28,3773.0,5.0,6005755.134963989,2017.0,36.179880544958834,,163,WEAK,8.058763863992297
FNB,849,2,16,24,36,47,43,71,61,66,85,98,90,33,111,66,1986-09-02,2023-12-28,3773.0,5.0,32289035.5304718,2017.0,14.127370461999657,,151,WEAK,8.058504620526595
EQR,931,1,7,13,35,42,60,78,81,82,68,69,59,46,160,130,1993-08-12,2023-12-28,3773.0,5.0,104677917.56515503,2017.0,65.40661355128802,,150,WEAK,8.047497823358372
HIBB,632,0,1,7,29,22,26,27,72,99,75,45,21,44,64,100,1996-10-11,2023-12-28,3773.0,5.0,10872520.153045654,2017.0,21.792231058219514,,174,WEAK,8.040584477547593
ZBH,812,0,0,0,0,0,0,47,92,109,57,62,55,73,94,223,2001-07-25,2023-12-28,3773.0,5.0,138908976.95159915,2017.0,118.56310728156708,,166,WEAK,8.039229256002054
NEA,492,0,1,4,4,7,5,34,92,47,114,101,33,35,8,7,2003-01-16,2023-12-28,3773.0,5.0,5944315.032005309,2017.0,13.625737057264107,,161,WEAK,8.035352997367296
HI,720,4,7,27,47,38,29,55,57,58,98,105,40,42,69,44,2008-03-28,2023-12-28,3773.0,5.0,9342539.799499512,2017.0,37.87848596458891,,156,WEAK,8.027981563414075
CYTK,1348,2,6,21,35,227,139,288,84,97,79,139,90,33,43,65,2004-04-30,2023-12-28,3773.0,5.0,5402000.069618225,2017.0,12.653306752087111,,176,WEAK,8.021021291098847
NWE,712,1,8,23,26,43,34,65,80,57,92,95,68,29,35,56,2007-12-28,2023-12-28,3773.0,5.0,19087319.801330566,2017.0,59.60123495276706,,149,WEAK,8.018969988429856
FFIV,891,0,5,10,31,41,101,58,65,70,72,61,82,87,105,103,1999-06-04,2023-12-28,3773.0,5.0,89730919.57092285,2017.0,129.597729078802,,142,WEAK,8.012387803361964
